,"When I work in a group, I do higher quality work.","When I work in a group, I end up doing most of the work.",The work takes more time to complete when I work with other students.,My group members help explain things that I do not understand.,"When I work in a group, I am able to share my ideas.",My group members make me feel that I am not as smart as they are.,The material is easier to understand when I work with other students.,The workload is usually less when I work with other students.,My group members respect my opinions.,I feel I am part of what is going on in the group.,I prefer when one student regularly takes on a leadership role.,I prefer when the leadership role rotates between students.,I do not think a group grade is fair.,I try to make sure my group members learn the material.,I learn to work with students who are different from me.,My group members do not care about my feelings.,I let the other students do most of the work.,I feel working in groups is a waste of time.,I have to work with students who are not as smart as I am.,When I work with other students the work is divided equally.,We cannot complete the assignment unless everyone contributes.,I prefer to take on tasks that I’m already good at.,I prefer to take on tasks that will help me better learn the material.,I also learn when I teach the material to my group members.,I become frustrated when my group members do not understand the material.,Everyone’s ideas are needed if we are going to be successful.,"When I work with other students, we spend too much time talking about other things.",My group did higher quality work when my group members worked on tasks together.,My group did higher quality work when group members worked on different tasks at the same time.,"You have a certain amount of physics intelligence, and you can’t really do much to change it.",Your physics intelligence is something about you that you can change.,"You can learn new things, but you can’t really change your basic physics intelligence."
722,0.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,-1.0,0.5,0.5,0.5,0.5,0.5,-1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,-1.0,0.5,0.5,-0.2,0.6,0.6
723,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.5,0.0,-1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.2,0.6,0.2
724,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,-1.0,0.5,0.5,0.5,1.0,0.5,-1.0,1.0,-1.0,0.0,0.5,0.6,-0.2,0.2
725,0.5,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,-1.0,-1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.2,0.6,-0.2
726,0.5,0.0,0.5,0.5,0.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-1.0,0.5,-1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,1.0,0.0,-0.2,-0.2,-0.2
727,0.5,0.5,1.0,0.5,0.0,-1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.5,0.5,1.0,0.5,0.0,-1.0,1.0,0.0,0.0,0.5,0.6,0.6,1.0
728,0.5,0.5,-1.0,0.5,1.0,-1.0,0.5,0.5,1.0,1.0,0.5,0.5,-1.0,-1.0,0.5,0.5,-1.0,-1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-1.0,0.0,0.0,1.0,1.0,-0.2
729,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.2,0.2,-0.2
730,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,-1.0,-1.0,1.0,0.5,1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,1.0,1.0
731,0.5,0.5,-1.0,1.0,0.5,-1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.5,0.5,1.0,0.5,-1.0,-1.0,0.0,1.0,0.5,0.5,0.5,1.0,-1.0,1.0,-1.0,0.5,0.5,1.0,1.0,0.6
732,0.5,0.5,0.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.5,0.5,0.0,-1.0,-1.0,-1.0,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,1.0,0.6,1.0
733,0.0,0.5,-1.0,0.5,1.0,-1.0,1.0,0.5,1.0,1.0,0.5,0.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.5,0.0,1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,0.5,0.5,0.2,0.6,0.2
734,0.5,0.5,0.5,1.0,0.0,-1.0,0.5,0.5,1.0,1.0,-1.0,-1.0,0.5,0.0,1.0,-1.0,-1.0,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.6,1.0,0.6
735,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,0.5,1.0,0.5,0.5,-1.0,0.5,0.5,1.0,1.0,0.5,0.5,-1.0,1.0,-1.0,0.5,0.5,0.6,0.6,0.6
736,1.0,1.0,1.0,-1.0,1.0,-1.0,0.5,-1.0,1.0,0.5,-1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5,-1.0,-1.0,-1.0,0.5,1.0,1.0,0.5,1.0,-1.0,0.5,-1.0,1.0,1.0,1.0
737,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0.5,-1.0,0.5,1.0,0.5,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
738,0.5,0.0,0.5,-1.0,0.5,0.0,-1.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,0.5,-1.0,-1.0,-1.0,0.0,0.5,0.5,0.5,0.5,1.0,-1.0,1.0,-1.0,0.0,0.0,-0.6,-1.0,-0.6
739,1.0,0.5,-1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,0.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.5,0.5,0.0,0.5,0.5,-1.0,0.5,0.5,1.0,0.0,1.0,1.0,1.0
740,0.0,1.0,1.0,0.5,0.5,0.0,0.5,-1.0,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.0,-1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.6,0.6,0.6
741,0.0,0.5,1.0,1.0,0.5,-1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,-1.0,0.5,0.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0
742,0.0,0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,-1.0,0.5,0.5,0.2,0.2,-0.2
743,0.5,0.5,0.5,0.0,1.0,-1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.5,-1.0,0.5,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.6,0.6
744,0.5,0.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,-0.2,0.6,-0.2
745,0.5,0.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0,-1.0,-1.0,0.5,1.0,1.0,-1.0,1.0,0.5,1.0,0.5,0.5,-1.0,0.5,1.0,1.0,-1.0,1.0
746,0.5,0.0,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,-0.2,0.2,-0.6
747,0.5,1.0,-1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,-1.0,0.5,0.5,0.5,0.5,0.5,-1.0,0.5,0.0,0.5,1.0,0.0,1.0,-1.0,0.5,-1.0,0.5,1.0,0.6,0.6,0.6
748,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.6,0.6,0.6
749,1.0,-1.0,1.0,0.5,1.0,-1.0,0.5,0.5,0.5,1.0,0.5,1.0,-1.0,0.5,1.0,0.5,-1.0,0.5,-1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,0.0,1.0,0.6,0.6
750,0.5,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,1.0,-1.0,0.0,0.5,0.0,0.5,-1.0,0.0,-1.0,-1.0,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0
751,0.0,0.0,0.5,1.0,1.0,-1.0,0.0,0.5,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.5,-1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,0.5,0.6,0.6,0.6
752,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.0,-1.0,-1.0,0.0,0.5,0.5,0.5,0.0,1.0,-1.0,0.0,0.5,0.5,0.5,0.6,0.6,0.6
753,0.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.5,-1.0,0.5,-1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,0.6
754,0.5,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,-0.2,0.2,-0.2
755,0.0,0.5,-1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.5,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.5,0.5,1.0,-1.0,0.5,-1.0,0.0,0.0,1.0,1.0,1.0
756,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,-1.0,-1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.2,0.6,0.2
757,0.5,0.5,0.5,0.5,1.0,-1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,-1.0,-1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,-1.0,1.0,0.5,0.5,0.5,0.6,0.6,0.6
758,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,-1.0,1.0,0.5,0.6,0.6,0.6
759,0.0,0.5,0.5,1.0,1.0,-1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.5,0.0,0.5,0.5,-1.0,1.0,-1.0,0.5,0.0,0.6,0.6,0.6
761,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,-1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,-1.0,0.5,0.5,0.6,0.6,0.6
762,0.5,0.5,-1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,1.0,1.0,0.6,0.6
763,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.6,-0.6,0.6
764,0.5,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.0,1.0,-1.0,0.0,0.5,0.5,1.0,0.0,-1.0,0.5,0.0,0.5,-1.0,0.5,0.5,0.5,-1.0,1.0,-1.0,0.5,0.5,1.0,0.6,1.0
765,1.0,1.0,0.0,0.5,1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,0.5,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0
766,0.0,1.0,0.5,0.5,0.5,-1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.0,-1.0,0.0,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.6,0.6,0.6
767,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,-1.0,0.5,1.0,0.5,0.5,0.5,-1.0,1.0,0.5,1.0,0.5,0.2,0.6,0.6
768,0.5,0.0,-1.0,1.0,0.5,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,1.0,0.5,0.5,0.5,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,0.5,0.6,0.6,0.6
769,0.5,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.5,1.0,-1.0,0.5,-1.0,0.5,0.0,1.0,1.0,1.0
770,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.0,-1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,-1.0,0.5,-1.0,0.2,0.6,0.2
771,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,-1.0,0.5,0.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.6,1.0,0.6
772,0.5,0.0,0.5,0.5,1.0,-1.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,-1.0,0.5,-1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,1.0,1.0,0.6,1.0
773,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.6,0.6,0.2
774,1.0,0.5,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,1.0,-1.0,-1.0,0.5,-1.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,-1.0,1.0,0.5,0.2,0.6,1.0
775,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,-1.0,0.0,-1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6
776,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,-1.0,-1.0,0.0,-1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.2,0.2,-0.2
777,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.2,0.6,-0.6
778,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,-1.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,1.0,-1.0,0.5,0.0,0.2,0.2,-0.6
779,0.5,0.5,-1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.0,-1.0,0.5,1.0,0.5,0.5,0.5,0.5,-1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,-1.0,-1.0,1.0,1.0,0.6,0.2
780,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,-1.0,0.5,0.5,0.6,0.2,0.2
781,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.5,0.5,-1.0,0.5,1.0,-1.0,0.5,-1.0,0.5,1.0,0.5,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,0.5,1.0,1.0,1.0
782,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.0,1.0,0.5,-1.0,1.0,1.0,0.5,1.0,1.0,-1.0,1.0,0.5,1.0,1.0,0.6,0.6,0.6
783,0.5,0.0,0.5,1.0,1.0,-1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,0.5,1.0,0.0,1.0,-1.0,0.5,-1.0,0.5,0.0,0.6,0.6,0.2
784,0.5,0.0,-1.0,1.0,0.5,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,-1.0,0.0,-1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,-0.6,0.6,0.6
785,0.5,0.0,0.5,0.5,0.5,-1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.0,-1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.2,0.2,-0.2
786,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,-1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,-1.0,1.0,0.0,0.2,0.2,0.2
787,0.0,1.0,1.0,0.0,0.5,-1.0,-1.0,-1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.0,-1.0,-1.0,0.5,0.5,0.5,-1.0,1.0,0.5,0.0,0.5,0.0,-1.0,0.0,0.0,0.6,0.6,0.6
788,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,-1.0,-1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.6,-0.6,0.6
789,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,-1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,-1.0,0.5,0.5,0.5,0.5,-0.2,0.2,-0.2
790,0.5,0.5,1.0,1.0,-1.0,0.0,0.0,0.5,0.5,1.0,-1.0,0.0,0.5,0.0,-1.0,0.0,-1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,-1.0,0.5,0.5,0.5,0.6,0.6,0.6
791,0.5,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,-1.0,0.5,-1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,-1.0,0.5,0.5,0.6,0.6,0.6
792,0.5,0.5,-1.0,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,-1.0,-1.0,0.5,0.5,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.6,0.2,-0.2
793,-1.0,0.0,0.0,0.0,0.5,-1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.5,0.5,0.5,-1.0,0.0,0.0,-1.0,0.5,0.5,-1.0,0.0,0.0,0.2,0.2,0.2
794,0.5,0.5,-1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,-1.0,-1.0,0.5,-1.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,1.0,0.6,0.6,0.6
795,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.2,-0.2,0.2
796,0.5,0.5,0.5,-1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,1.0,-1.0,0.5,-1.0,0.5,0.5,0.5,0.5,1.0,0.5,-1.0,0.5,1.0,0.5,-1.0,0.5,0.0,-0.2,0.2,-0.2
797,0.5,0.0,0.5,0.5,0.5,0.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.5,-1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.6,0.6,0.6
798,0.5,0.5,-1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.5,1.0,0.5,-1.0,-1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.5,1.0,0.5,0.6,0.6,0.6
799,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.6,0.2,-0.6
800,0.0,0.5,0.5,0.5,1.0,-1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,-1.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,-1.0,1.0,-1.0,1.0,1.0,0.6,0.6,0.2
801,0.0,0.5,0.0,0.5,0.5,-1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.0,-1.0,0.5,0.5,-1.0,0.5,0.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.6,1.0,1.0
802,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,-1.0,0.0,0.5,-0.2,-0.2,-0.2
803,1.0,0.5,-1.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,-1.0,1.0,0.5,1.0,1.0,-1.0,0.5,0.5,0.0,0.5,-1.0,0.5,1.0,1.0,-1.0,0.5,-1.0,0.0,1.0,1.0,1.0,1.0
804,-1.0,1.0,0.0,0.0,0.0,-1.0,0.5,-1.0,0.0,0.0,0.0,0.5,-1.0,0.5,0.0,0.5,-1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.6,0.6,0.6
805,0.5,0.5,0.5,0.5,1.0,-1.0,0.5,0.5,1.0,1.0,0.0,0.5,-1.0,0.5,0.5,-1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5,-1.0,1.0,0.0,1.0,0.6,0.6
806,0.5,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,-1.0,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.6,0.6,0.6
807,0.5,1.0,0.0,0.5,0.5,0.0,-1.0,0.5,1.0,1.0,0.0,1.0,1.0,-1.0,0.5,0.5,-1.0,1.0,0.5,1.0,0.5,0.5,1.0,-1.0,0.5,-1.0,-1.0,-1.0,0.5,1.0,1.0,1.0
808,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.2,0.2,0.2
809,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,-0.2
810,0.5,0.5,1.0,0.5,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.5,0.5,0.5,-1.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5,-1.0,1.0,-1.0,1.0,0.0,1.0,1.0,1.0
811,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,0.5,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,-1.0,0.5,0.5,0.2,0.6,-0.2
812,0.5,-1.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,-1.0,0.0,-1.0,0.5,0.0,0.5,0.5,0.5,-1.0,0.0,-1.0,0.5,0.5,1.0,1.0,0.6
813,0.0,0.5,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.5,1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.6,1.0,1.0
814,0.0,0.5,0.0,1.0,0.5,-1.0,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.5,1.0,0.5,-1.0,-1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.6,0.2,0.6
815,0.0,0.5,0.5,1.0,1.0,-1.0,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.0,0.0,-1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.5,0.2,0.2,0.2
816,0.0,0.0,0.5,1.0,0.5,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.5,-1.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,-1.0,0.5,0.0,0.6,0.6,0.6
817,0.5,0.5,0.5,1.0,0.5,-1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.5,-1.0,-1.0,0.0,0.0,0.5,-1.0,0.5,0.5,0.5,0.0,1.0,-1.0,0.5,0.5,1.0,0.6,1.0
818,0.5,-1.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,-1.0,0.5,-1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-1.0,1.0,0.5,1.0,1.0,1.0
819,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5,1.0,-1.0,0.5,0.5,-1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,-1.0,0.0,1.0,1.0,0.6,0.6
820,0.5,0.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,-1.0,-1.0,-1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,1.0
821,0.5,0.0,0.5,0.5,1.0,0.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,-1.0,0.0,0.5,0.5,0.5,0.6,0.6,0.6
822,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,-1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,-1.0,1.0,-1.0,1.0,1.0,0.6,1.0,0.6
