,"When I work in a group, I end up doing most of the work.",The work takes more time to complete when I work with other students.,My group members help explain things that I do not understand.,My group members make me feel that I am not as smart as they are.,The material is easier to understand when I work with other students.,The workload is usually less when I work with other students.,My group members respect my opinions.,I feel I am part of what is going on in the group.,I do not think a group grade is fair.,I try to make sure my group members learn the material.,I learn to work with students who are different from me.,My group members do not care about my feelings.,I feel working in groups is a waste of time.,I have to work with students who are not as smart as I am.,When I work with other students the work is divided equally.,We cannot complete the assignment unless everyone contributes.,I prefer to take on tasks that I’m already good at.,I prefer to take on tasks that will help me better learn the material.,I also learn when I teach the material to my group members.,I become frustrated when my group members do not understand the material.,Everyone’s ideas are needed if we are going to be successful.,"You have a certain amount of physics intelligence, and you can’t really do much to change it.",Your physics intelligence is something about you that you can change.,"You can learn new things, but you can’t really change your basic physics intelligence."
919,3.0,4.0,4.0,1.0,5.0,5.0,4.0,5.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,4.0,5.0,5.0,5.0,4.0,2.0,4.166666666666667,4.166666666666667,4.166666666666667
920,1.0,1.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.166666666666667,4.166666666666667,4.166666666666667
921,4.0,4.0,5.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,5.0,4.0,2.0,2.5,2.5,2.5
922,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0,4.166666666666667,1.6666666666666667,4.166666666666667
923,4.0,2.0,3.0,2.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,1.0,1.0,3.0,4.0,2.0,5.0,4.0,5.0,1.0,4.0,5.0,4.166666666666667,5.0
924,4.0,2.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.166666666666667,4.166666666666667,3.3333333333333335
925,2.0,2.0,5.0,1.0,4.0,5.0,5.0,5.0,2.0,3.0,2.0,1.0,2.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0,4.0,4.166666666666667,5.0,4.166666666666667
926,1.0,1.0,4.0,1.0,4.0,5.0,5.0,4.0,1.0,4.0,3.0,1.0,1.0,1.0,5.0,5.0,4.0,3.0,4.0,1.0,1.0,3.3333333333333335,2.5,5.0
927,1.0,2.0,5.0,1.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,1.0,1.0,1.0,5.0,5.0,3.0,5.0,5.0,1.0,5.0,4.166666666666667,5.0,4.166666666666667
928,3.0,2.0,4.0,1.0,4.0,4.0,4.0,5.0,3.0,3.0,5.0,1.0,2.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,4.166666666666667,4.166666666666667,3.3333333333333335
929,2.0,2.0,5.0,1.0,4.0,4.0,5.0,5.0,2.0,4.0,5.0,1.0,1.0,1.0,4.0,5.0,4.0,5.0,4.0,1.0,5.0,3.3333333333333335,3.3333333333333335,2.5
930,3.0,4.0,4.0,1.0,5.0,4.0,5.0,4.0,2.0,4.0,5.0,2.0,2.0,1.0,5.0,5.0,4.0,5.0,5.0,2.0,5.0,4.166666666666667,5.0,4.166666666666667
931,5.0,5.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,5.0,4.0,1.0,2.0,5.0,4.0,3.0,5.0,1.0,3.3333333333333335,5.0,4.166666666666667
932,3.0,2.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,1.0,1.0,3.0,5.0,3.0,3.0,3.0,5.0,3.0,5.0,3.3333333333333335,3.3333333333333335,2.5
933,3.0,3.0,3.0,1.0,5.0,2.0,5.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,5.0,1.0,4.0,3.0,3.0,4.0,4.0,5.0,0.8333333333333334,5.0
934,2.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,3.0,5.0,1.0,1.0,2.0,5.0,4.0,4.0,4.0,5.0,1.0,5.0,4.166666666666667,4.166666666666667,3.3333333333333335
935,3.0,3.0,4.0,1.0,4.0,5.0,5.0,4.0,2.0,4.0,5.0,2.0,2.0,2.0,3.0,1.0,4.0,3.0,5.0,3.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
936,5.0,5.0,5.0,1.0,4.0,2.0,5.0,5.0,5.0,4.0,5.0,1.0,2.0,3.0,2.0,1.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0
937,2.0,2.0,4.0,2.0,4.0,2.0,5.0,4.0,3.0,4.0,4.0,1.0,1.0,2.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0
938,2.0,1.0,5.0,1.0,5.0,4.0,5.0,5.0,2.0,3.0,5.0,2.0,1.0,1.0,4.0,5.0,4.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0
939,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
940,5.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.166666666666667,5.0
941,2.0,2.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,5.0,4.0,5.0,2.0,3.0,4.166666666666667,4.166666666666667,4.166666666666667
943,2.0,2.0,2.0,1.0,2.0,5.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,1.0,5.0,2.0,4.0,3.0,2.0,2.0,2.0,5.0,5.0,4.166666666666667
944,3.0,2.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,2.0,3.0,5.0,3.0,5.0,5.0,4.0,3.0,4.0,4.166666666666667,4.166666666666667,5.0
945,4.0,2.0,3.0,2.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,1.0,4.0,1.0,4.0,3.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
946,2.0,2.0,4.0,2.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,1.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,1.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
947,3.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,1.6666666666666667,3.3333333333333335
948,4.0,4.0,3.0,1.0,4.0,2.0,4.0,4.0,5.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
949,1.0,2.0,4.0,2.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,1.0,2.0,1.0,4.0,2.0,3.0,4.0,5.0,1.0,5.0,3.3333333333333335,4.166666666666667,2.5
950,4.0,2.0,4.0,2.0,4.0,4.0,5.0,4.0,2.0,4.0,3.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
951,1.0,1.0,4.0,1.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,1.0,1.0,1.0,5.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0
952,1.0,1.0,5.0,1.0,5.0,3.0,5.0,5.0,1.0,4.0,5.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,5.0,1.0,5.0,4.166666666666667,4.166666666666667,5.0
953,1.0,1.0,5.0,2.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,1.0,2.0,1.0,5.0,5.0,4.0,5.0,5.0,1.0,5.0,5.0,4.166666666666667,5.0
954,1.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,1.0,4.0,5.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,5.0,1.0,5.0,4.166666666666667,4.166666666666667,5.0
956,3.0,2.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,1.0,2.0,3.0,4.0,2.0,4.0,5.0,5.0,2.0,5.0,5.0,5.0,4.166666666666667
957,2.0,3.0,4.0,1.0,3.0,4.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,3.0,4.0,2.0,4.0,5.0,3.0,3.0,5.0,4.166666666666667,5.0,5.0
958,3.0,4.0,2.0,1.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,3.3333333333333335,4.166666666666667,2.5
959,1.0,1.0,4.0,1.0,4.0,4.0,5.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,3.0,5.0,4.166666666666667,5.0
960,2.0,3.0,4.0,2.0,4.0,4.0,5.0,5.0,2.0,3.0,4.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,1.0,5.0,2.5,3.3333333333333335,2.5
961,3.0,3.0,4.0,2.0,4.0,5.0,4.0,4.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,3.3333333333333335,3.3333333333333335,3.3333333333333335
962,5.0,2.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,4.0,1.0,1.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0
963,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.166666666666667,4.166666666666667,4.166666666666667
964,3.0,4.0,4.0,1.0,4.0,5.0,5.0,5.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0
965,4.0,3.0,5.0,2.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,1.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,2.0,4.0,3.3333333333333335,4.166666666666667,4.166666666666667
966,2.0,1.0,5.0,3.0,3.0,5.0,5.0,5.0,3.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0
967,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
968,2.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,4.0,3.0,3.0,4.166666666666667,2.5,1.6666666666666667
969,2.0,1.0,4.0,1.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,1.0,1.0,1.0,5.0,5.0,4.0,4.0,4.0,1.0,5.0,1.6666666666666667,3.3333333333333335,2.5
970,2.0,2.0,5.0,1.0,3.0,4.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,2.0,4.0,2.0,3.0,4.0,5.0,1.0,5.0,5.0,5.0,5.0
971,3.0,2.0,5.0,1.0,4.0,5.0,4.0,5.0,1.0,4.0,4.0,2.0,1.0,2.0,4.0,5.0,3.0,3.0,5.0,2.0,5.0,4.166666666666667,4.166666666666667,2.5
972,3.0,1.0,3.0,3.0,2.0,5.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.166666666666667,4.166666666666667,4.166666666666667
973,2.0,1.0,5.0,1.0,5.0,5.0,5.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0
974,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,4.166666666666667,4.166666666666667,4.166666666666667
975,5.0,5.0,4.0,1.0,4.0,1.0,5.0,5.0,4.0,2.0,4.0,1.0,2.0,4.0,4.0,1.0,3.0,4.0,5.0,2.0,2.0,5.0,5.0,3.3333333333333335
976,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.166666666666667,4.166666666666667,2.5
977,2.0,2.0,4.0,1.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,1.0,1.0,2.0,5.0,4.0,3.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0
978,3.0,2.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,2.0,3.0,3.0,5.0,2.0,5.0,4.0,5.0,2.0,5.0,4.166666666666667,4.166666666666667,4.166666666666667
979,1.0,2.0,5.0,3.0,5.0,4.0,5.0,5.0,2.0,4.0,5.0,1.0,3.0,1.0,5.0,5.0,5.0,4.0,4.0,2.0,5.0,5.0,4.166666666666667,4.166666666666667
980,3.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,1.0,3.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0
981,3.0,4.0,4.0,5.0,3.0,5.0,2.0,4.0,1.0,4.0,4.0,1.0,1.0,3.0,5.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0
982,2.0,2.0,5.0,4.0,5.0,5.0,4.0,5.0,2.0,4.0,4.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,5.0,2.0,5.0,3.3333333333333335,2.5,2.5
983,3.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,1.0,1.0,3.0,5.0,2.0,5.0,5.0,5.0,2.0,5.0,4.166666666666667,5.0,4.166666666666667
984,2.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,4.166666666666667,1.6666666666666667,4.166666666666667
985,2.0,2.0,4.0,2.0,5.0,3.0,5.0,5.0,2.0,4.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,4.0,5.0,1.0,5.0,5.0,5.0,4.166666666666667
986,3.0,4.0,5.0,1.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,5.0,2.0,5.0,4.166666666666667,4.166666666666667,4.166666666666667
987,4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,5.0,1.0,4.0,4.166666666666667,5.0,4.166666666666667
988,3.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,5.0,2.0,4.0,5.0,5.0,5.0
989,4.0,2.0,4.0,2.0,4.0,4.0,5.0,5.0,2.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,5.0,4.0,5.0,3.3333333333333335,4.166666666666667,3.3333333333333335
990,3.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,5.0,5.0,1.0,1.0,2.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,4.166666666666667,1.6666666666666667,4.166666666666667
991,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,5.0,5.0,5.0
992,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,2.5,3.3333333333333335,2.5
993,5.0,4.0,2.0,1.0,4.0,2.0,2.0,5.0,4.0,2.0,5.0,4.0,3.0,5.0,1.0,1.0,5.0,4.0,5.0,2.0,2.0,5.0,5.0,4.166666666666667
994,4.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,1.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
995,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,2.0,4.0,5.0,2.0,2.0,1.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,3.3333333333333335,3.3333333333333335,3.3333333333333335
996,3.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,3.3333333333333335,2.5,3.3333333333333335
997,3.0,2.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,2.0,1.0,2.0,4.0,3.0,4.0,3.0,5.0,2.0,5.0,4.166666666666667,4.166666666666667,4.166666666666667
998,4.0,4.0,3.0,3.0,3.0,5.0,4.0,5.0,2.0,4.0,4.0,2.0,2.0,3.0,4.0,2.0,4.0,5.0,5.0,3.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
999,1.0,4.0,5.0,2.0,4.0,4.0,4.0,5.0,1.0,5.0,5.0,1.0,1.0,2.0,4.0,3.0,4.0,4.0,4.0,1.0,5.0,4.166666666666667,4.166666666666667,4.166666666666667
1000,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.5,2.5,2.5
1001,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.3333333333333335,4.166666666666667,3.3333333333333335
1002,3.0,2.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,2.0,1.0,2.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
1003,3.0,2.0,2.0,1.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,1.0,2.0,2.0,4.0,2.0,4.0,3.0,5.0,1.0,4.0,4.166666666666667,0.8333333333333334,4.166666666666667
1004,1.0,1.0,4.0,1.0,5.0,4.0,5.0,5.0,2.0,4.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,4.0,5.0,1.0,5.0,4.166666666666667,4.166666666666667,4.166666666666667
1005,4.0,4.0,4.0,2.0,5.0,3.0,4.0,3.0,3.0,4.0,5.0,1.0,3.0,2.0,1.0,2.0,5.0,3.0,5.0,2.0,5.0,4.166666666666667,1.6666666666666667,5.0
1006,4.0,4.0,2.0,2.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,0.8333333333333334,1.6666666666666667
1007,5.0,3.0,5.0,2.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,1.0,3.0,2.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0
1008,5.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,1.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.5,3.3333333333333335,3.3333333333333335
1009,4.0,2.0,4.0,1.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,1.0,2.0,3.0,2.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0
1010,2.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,4.0,4.0,5.0,2.0,5.0,4.0,4.0,2.5,3.3333333333333335,2.5
1011,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.3333333333333335,2.5,3.3333333333333335
1012,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.166666666666667,3.3333333333333335,3.3333333333333335
1013,4.0,2.0,4.0,2.0,4.0,4.0,5.0,5.0,2.0,4.0,5.0,1.0,1.0,3.0,2.0,5.0,4.0,4.0,5.0,1.0,5.0,5.0,5.0,5.0
1014,3.0,3.0,5.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,1.0,1.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,3.3333333333333335,3.3333333333333335,3.3333333333333335
1015,4.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,3.3333333333333335,2.5,3.3333333333333335
1016,3.0,3.0,2.0,2.0,3.0,4.0,5.0,4.0,3.0,1.0,2.0,3.0,2.0,4.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,4.166666666666667,4.166666666666667,4.166666666666667
1017,3.0,2.0,5.0,2.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.3333333333333335,3.3333333333333335,3.3333333333333335
1018,3.0,2.0,4.0,1.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,4.0,5.0,3.0,4.0,2.0,5.0,3.3333333333333335,3.3333333333333335,3.3333333333333335
1019,2.0,2.0,5.0,1.0,5.0,5.0,5.0,5.0,1.0,4.0,4.0,1.0,1.0,3.0,4.0,5.0,4.0,4.0,5.0,2.0,5.0,5.0,5.0,4.166666666666667
1020,4.0,4.0,4.0,2.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,2.5,3.3333333333333335,3.3333333333333335
1021,4.0,1.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,2.0,2.0,5.0,5.0,5.0
1022,3.0,2.0,4.0,3.0,5.0,4.0,5.0,5.0,2.0,4.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.166666666666667,4.166666666666667,3.3333333333333335
1023,1.0,2.0,4.0,1.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,1.0,1.0,1.0,5.0,5.0,4.0,4.0,5.0,2.0,4.0,5.0,5.0,5.0
1024,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,2.5,3.3333333333333335,3.3333333333333335
1025,1.0,1.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,1.0,1.0,3.0,5.0,3.0,4.0,5.0,5.0,1.0,3.0,5.0,5.0,5.0
1026,2.0,3.0,4.0,3.0,4.0,1.0,5.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,2.5,4.166666666666667,1.6666666666666667
1027,3.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0,3.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0
1028,3.0,1.0,4.0,1.0,3.0,5.0,5.0,5.0,2.0,2.0,5.0,1.0,1.0,4.0,4.0,1.0,5.0,2.0,4.0,4.0,5.0,0.8333333333333334,0.8333333333333334,0.8333333333333334
1029,3.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,5.0,5.0,5.0,3.3333333333333335
1030,1.0,1.0,4.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0,4.0,5.0,5.0,5.0,1.0,4.0,5.0,5.0,5.0
1031,1.0,1.0,5.0,3.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,2.0,4.0,5.0,5.0,5.0,4.0,1.0,5.0,4.166666666666667,5.0,5.0
1032,3.0,4.0,2.0,1.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,5.0,4.0,2.0,5.0,4.166666666666667,4.166666666666667,3.3333333333333335
1033,4.0,3.0,4.0,1.0,2.0,2.0,5.0,5.0,3.0,4.0,4.0,2.0,1.0,4.0,1.0,2.0,4.0,4.0,4.0,3.0,4.0,4.166666666666667,4.166666666666667,5.0
1034,1.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0,4.0,2.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0
1035,4.0,2.0,4.0,1.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0
1036,4.0,2.0,5.0,1.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,1.0,1.0,1.0,2.0,4.0,5.0,3.0,5.0,2.0,5.0,5.0,5.0,5.0
1037,1.0,3.0,5.0,2.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,2.0,2.0,1.0,5.0,5.0,5.0,5.0,4.0,2.0,4.0,4.166666666666667,5.0,4.166666666666667
1038,4.0,2.0,5.0,2.0,4.0,5.0,4.0,5.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,4.166666666666667,5.0
1039,5.0,2.0,5.0,1.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,1.0,2.0,1.0,3.0,2.0,5.0,4.0,4.0,1.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
1041,5.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,1.0,5.0,4.0,4.0,4.0,4.0,2.0,4.166666666666667,3.3333333333333335,4.166666666666667
1042,2.0,1.0,4.0,1.0,4.0,5.0,5.0,5.0,2.0,4.0,4.0,2.0,1.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,5.0,4.166666666666667,4.166666666666667,4.166666666666667
1043,1.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,1.0,4.0,5.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0
1044,5.0,5.0,4.0,1.0,3.0,4.0,4.0,4.0,2.0,5.0,4.0,2.0,4.0,1.0,3.0,4.0,4.0,3.0,3.0,1.0,4.0,4.166666666666667,1.6666666666666667,4.166666666666667
1045,5.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,1.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,4.0,5.0,4.166666666666667,5.0
1046,3.0,4.0,5.0,3.0,4.0,2.0,5.0,5.0,2.0,4.0,5.0,2.0,1.0,1.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,2.5,5.0
1047,3.0,2.0,4.0,2.0,4.0,4.0,2.0,5.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,3.3333333333333335,4.166666666666667,4.166666666666667
1048,4.0,3.0,4.0,1.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,3.0,3.3333333333333335,4.166666666666667,3.3333333333333335
1049,3.0,1.0,4.0,4.0,5.0,5.0,4.0,5.0,2.0,3.0,5.0,4.0,1.0,2.0,4.0,5.0,5.0,3.0,5.0,3.0,2.0,3.3333333333333335,4.166666666666667,4.166666666666667
