StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q1.1,Q1.2,Q2.2,Q2.3,Q2.4,Q2.6,Q2.7,Q3.2,Q3.3,Q3.4,Q3.5,Q3.6,Q4.2,Q4.3,Q4.4,Q4.5,Q4.6,Q4.7,Q5.2,Q5.3,Q5.4,Q5.5,Q5.6,Q6.2,Q6.3,Q6.4,Q6.5,Q6.6,Q7.2,Q7.3,Q7.4,Q7.5,Q7.6,Q7.7,Q8.2,Q8.3,Q8.4,Q9.2,Q9.2_4_TEXT,Q9.3,Q9.3_7_TEXT,Q9.3a,Q9.3b,Q9.3b_10_TEXT,Q9.3c,Q9.3c_10_TEXT,Q9.3d,Q9.3d_10_TEXT,Q9.3e,Q9.3e_10_TEXT,Q9.3f,Q9.3f_10_TEXT,Q9.3g,Q9.3g_10_TEXT,Q9.4,Q9.4_4_TEXT
12/5/2022 7:58,12/5/2022 7:58,IP Address,2,6,FALSE,12/12/2022 7:58,R_1I4O6YRjmVREbTV,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2022 9:44,12/5/2022 9:44,IP Address,2,11,FALSE,12/12/2022 9:44,R_2zpQYwyMJXILIfs,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2022 10:26,12/12/2022 10:32,IP Address,100,417,TRUE,12/12/2022 10:32,R_24uD7MQs20fuiqa,anonymous,EN,PHY105N,57030,Somewhat agree,Strongly disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,,Somewhat agree,Neither agree nor disagree,,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Strongly disagree,,Neither agree nor disagree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly agree,Disagree,Male,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,High school,
12/5/2022 12:06,12/5/2022 12:06,IP Address,0,3,FALSE,12/12/2022 12:06,R_25SgFmOC9IrpljW,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2022 13:15,12/5/2022 13:23,IP Address,2,457,FALSE,12/12/2022 13:23,R_xfnIpxuZNmrgxAl,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2022 21:10,12/5/2022 14:28,IP Address,2,62285,FALSE,12/12/2022 14:28,R_1hxKstwvvjk2u6L,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2022 16:49,12/5/2022 16:49,IP Address,2,19,FALSE,12/12/2022 16:49,R_2R50lUEg8GiPT5r,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2022 18:33,12/5/2022 18:35,IP Address,5,109,FALSE,12/12/2022 18:35,R_3huXPCXkt3YQiTC,anonymous,EN,PHY105N,57130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2022 19:36,12/12/2022 19:40,IP Address,100,227,TRUE,12/12/2022 19:40,R_XncYnQZN9hk8rHb,anonymous,EN,PHY105N,57100,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Strongly agree,,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Strongly disagree,Male,,White,,,,,,,,,,,,,French,,Master’s degree or above,
12/5/2022 20:31,12/5/2022 20:32,IP Address,2,6,FALSE,12/12/2022 20:32,R_2WSBqPzYkqA5Ng1,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2022 20:34,12/12/2022 20:39,IP Address,100,305,TRUE,12/12/2022 20:39,R_Pt9SEeKtl1JbwRj,anonymous,EN,PHY105M,56880,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly agree,,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Strongly disagree,Somewhat disagree,,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Disagree,Agree,Somewhat disagree,Male,,"Hispanic, Latino, or Spanish,White",,,,,,,"Some other Hispanic, Latino, or Spanish race or ethnicity
Print, for example, Guatemalan, Spaniard, Ecuadorian, etc.",honduran,,,,,"German,English,Polish",,Master’s degree or above,
12/5/2022 20:50,12/5/2022 20:50,IP Address,2,2,FALSE,12/12/2022 20:50,R_1OVaKmuRuDvgZXj,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2022 21:18,12/12/2022 21:22,IP Address,100,254,TRUE,12/12/2022 21:22,R_pT6ngCgEGDGui7T,anonymous,EN,PHY105N,57160,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,,Strongly agree,Somewhat disagree,,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly disagree,,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Female,,Black or African American,,,,,African American,,,,,,,,,,Master’s degree or above,
12/12/2022 21:24,12/12/2022 21:28,IP Address,100,205,TRUE,12/12/2022 21:28,R_2ci0RhriIpa7qg2,anonymous,EN,PHY105M,56880,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,,Somewhat disagree,Somewhat agree,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Disagree,Agree,Disagree,Male,,Asian,,,Filipino,,,,,,,,,,,,Bachelor’s degree,
12/4/2022 19:30,12/5/2022 21:48,IP Address,2,94678,FALSE,12/12/2022 21:48,R_0lxdHdkS3xIUAKJ,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2022 0:22,12/13/2022 0:26,IP Address,100,259,TRUE,12/13/2022 0:26,R_3373xEiXYuhBFgs,anonymous,EN,PHY105M,57022,Strongly agree,Neither agree nor disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,,Strongly agree,Somewhat agree,,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,,Strongly disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Male,,Asian,,,Asian Indian,,,,,,,,,,,,Bachelor’s degree,
12/13/2022 8:46,12/13/2022 8:51,IP Address,100,266,TRUE,12/13/2022 8:51,R_1pJrWQnwwxY2Dmi,anonymous,EN,PHY105M,57010,Strongly agree,Strongly disagree,Somewhat disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Somewhat agree,Strongly agree,,Strongly agree,Somewhat disagree,,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Somewhat agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Male,,White,,,,,,,,,,,,,"Irish,Italian",,Bachelor’s degree,
12/13/2022 9:46,12/13/2022 9:53,IP Address,100,451,TRUE,12/13/2022 9:53,R_3eaCIisToYIOPEV,anonymous,EN,PHY105M,56820,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Somewhat agree,,Strongly agree,Somewhat agree,,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly disagree,,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Disagree,Agree,Disagree,Female,,White,,,,,,,,,,,,,"German,English",,Master’s degree or above,
12/6/2022 10:53,12/6/2022 10:53,IP Address,2,2,FALSE,12/13/2022 10:53,R_xEFmZDoV0NrnmQV,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2022 11:14,12/6/2022 11:14,IP Address,2,3,FALSE,12/13/2022 11:14,R_Zfvftl8CfDwFZcd,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2022 11:49,12/6/2022 11:50,IP Address,2,17,FALSE,12/13/2022 11:50,R_7PeMvCz6HqzmU2B,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2022 12:11,12/6/2022 12:13,IP Address,41,109,FALSE,12/13/2022 12:13,R_WxjGaCOoWBTdXQl,anonymous,EN,PHY105M,56880,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,,,,,,Somewhat agree,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,,,,,,,,,,,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,,,,,,,,,,,,,,,,,,,,,,
12/6/2022 12:14,12/6/2022 12:14,IP Address,2,1,FALSE,12/13/2022 12:14,R_1Kd2vV0049ZOSMv,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2022 12:46,12/6/2022 12:47,IP Address,5,29,FALSE,12/13/2022 12:47,R_3EbU3dsqEAJ2dvJ,anonymous,EN,PHY105N,57230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2022 22:55,12/6/2022 12:52,IP Address,2,50241,FALSE,12/13/2022 12:52,R_24oPtW36egP1ixk,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2022 13:08,12/6/2022 13:09,IP Address,5,64,FALSE,12/13/2022 13:09,R_1d6KilElvoio5ZJ,anonymous,EN,PHY105M,56890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2022 13:22,12/6/2022 13:23,IP Address,5,81,FALSE,12/13/2022 13:23,R_74LMupn5ZYrglUJ,anonymous,EN,PHY105M,57015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2022 14:44,12/6/2022 14:49,IP Address,2,279,FALSE,12/13/2022 14:49,R_DNM5Gwk0LcZManT,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2022 16:09,12/6/2022 16:09,IP Address,2,5,FALSE,12/13/2022 16:09,R_2fGRS31V7YczI0I,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2022 19:31,12/13/2022 19:38,IP Address,100,424,TRUE,12/13/2022 19:38,R_5hjV4fbeLYFWZzj,anonymous,EN,PHY105M,57027,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,,Strongly disagree,Strongly agree,,Neither agree nor disagree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly disagree,,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly agree,Disagree,Male,,White,,,,,,,,,,,,,English,,Associate's or technical degree,
12/6/2022 19:50,12/6/2022 20:27,IP Address,2,2181,FALSE,12/13/2022 20:27,R_3I5ox0vvBdhU8qt,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2022 9:22,12/6/2022 21:14,IP Address,41,301935,FALSE,12/13/2022 21:14,R_2zx7DgrnxkQfncN,anonymous,EN,PHY105M,56825,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,,,,,,Somewhat agree,Neither agree nor disagree,,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,Somewhat agree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,,,,,,,,,,,,,,,,,,,,,,
12/6/2022 21:40,12/6/2022 21:40,IP Address,2,5,FALSE,12/13/2022 21:40,R_2Bqx62iuw547VZO,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2022 22:26,12/13/2022 22:29,IP Address,100,206,TRUE,12/13/2022 22:29,R_xuAmMzjLRc3Ttm1,anonymous,EN,PHY105M,56915,Strongly agree,Somewhat disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,,Strongly agree,,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,,Strongly disagree,Strongly disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Female,,"Asian,Hispanic, Latino, or Spanish",,,Filipino,,,,Mexican or Mexican American,,,,,,,,Associate's or technical degree,
12/6/2022 23:07,12/6/2022 23:09,IP Address,5,114,FALSE,12/13/2022 23:09,R_2ZQFaqY0kazWXIR,anonymous,EN,PHY105N,57230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2022 10:21,12/14/2022 10:47,IP Address,100,1578,TRUE,12/14/2022 10:47,R_1IinnM4bDn3TKV3,anonymous,EN,PHY105N,57200,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Somewhat agree,,Neither agree nor disagree,Neither agree nor disagree,,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Disagree,Male,,Asian,,,Asian Indian,,,,,,,,,,,,Master’s degree or above,
12/7/2022 18:36,12/7/2022 18:40,IP Address,2,247,FALSE,12/14/2022 18:40,R_31AFNWB6SxcHlfa,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2022 18:41,12/7/2022 18:41,IP Address,2,7,FALSE,12/14/2022 18:41,R_2TS34ulS51XLojY,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2022 2:13,12/7/2022 21:06,IP Address,18,68027,FALSE,12/14/2022 21:06,R_2xGih5xmzbOUPmO,anonymous,EN,PHY105N,57075,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Strongly disagree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly agree,,,,,,,,,,,,,,,,,,,,,,
12/8/2022 1:00,12/8/2022 1:14,IP Address,2,835,FALSE,12/15/2022 1:14,R_2YE4Lp4Ei7qiKEz,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2022 1:25,12/8/2022 1:26,IP Address,2,42,FALSE,12/15/2022 1:26,R_1q89Ot25pGlxOyc,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2022 1:23,12/15/2022 1:39,IP Address,100,991,TRUE,12/15/2022 1:39,R_pMcBFErZlAdG8Yp,anonymous,EN,PHY105N,57185,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly agree,Somewhat agree,Strongly agree,,Somewhat agree,,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Disagree,Somewhat agree,Somewhat agree,Male,,"Hispanic, Latino, or Spanish",,,,,,,"Mexican or Mexican American,Some other Hispanic, Latino, or Spanish race or ethnicity
Print, for example, Guatemalan, Spaniard, Ecuadorian, etc.",spaniard,,,,,,,Bachelor’s degree,
12/8/2022 2:11,12/8/2022 2:11,IP Address,2,6,FALSE,12/15/2022 2:11,R_t0qThHuT3URSPAt,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2022 9:20,12/8/2022 9:22,IP Address,5,142,FALSE,12/15/2022 9:22,R_272vjuaK1Wv4LSU,anonymous,EN,PHY105N,57105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2022 10:00,12/8/2022 10:00,IP Address,2,30,FALSE,12/15/2022 10:00,R_0kS7GJfz2EcrNjX,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2022 13:04,12/8/2022 13:06,IP Address,2,93,FALSE,12/15/2022 13:06,R_1lB4wGqd6Wcq6vi,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2022 13:18,12/8/2022 13:18,IP Address,2,1,FALSE,12/15/2022 13:18,R_3fZbtEXgTdLiPGm,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2022 14:01,12/8/2022 14:01,IP Address,2,4,FALSE,12/15/2022 14:03,R_3F2H4tTuXjSm5AK,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2022 15:33,12/8/2022 15:34,IP Address,5,54,FALSE,12/15/2022 15:34,R_3Ic6ciwrL4JCzpw,anonymous,EN,PHY105M,57015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2022 18:04,12/8/2022 18:06,IP Address,2,138,FALSE,12/15/2022 18:06,R_1f8hl8BQsXYgCX6,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2022 19:13,12/8/2022 19:13,IP Address,2,2,FALSE,12/15/2022 19:13,R_2dYBrPZSFa47MuU,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2022 20:38,12/8/2022 20:38,IP Address,2,6,FALSE,12/15/2022 20:38,R_1DBCGD84OcewEIs,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2022 20:39,12/8/2022 20:39,IP Address,2,10,FALSE,12/15/2022 20:39,R_oYTaKEkTzkKivgl,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2022 21:11,12/8/2022 21:11,IP Address,2,11,FALSE,12/15/2022 21:12,R_5bSZl5NMXuKOTm1,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2022 21:50,12/8/2022 21:51,IP Address,2,32,FALSE,12/15/2022 21:51,R_27JbP2z5Tt6AOGl,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2022 7:31,12/9/2022 8:02,IP Address,73,1868,FALSE,12/16/2022 8:02,R_30ctQimt34UOjIb,anonymous,EN,PHY105N,57155,Somewhat agree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat agree,,Strongly disagree,Somewhat agree,,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly disagree,,Somewhat disagree,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,,,,,,,,,,,,,,,,,,,,,,
12/9/2022 10:37,12/9/2022 10:37,IP Address,2,6,FALSE,12/16/2022 10:37,R_39lDVtIQ9TnlKYp,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2022 11:14,12/9/2022 11:15,IP Address,2,11,FALSE,12/16/2022 11:15,R_2wSmL3zIuGMDCsl,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2022 11:40,12/9/2022 11:40,IP Address,2,1,FALSE,12/16/2022 11:40,R_3kEXjYoqFJwF7N2,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2022 11:51,12/9/2022 11:54,Spam,2,181,FALSE,12/16/2022 11:54,R_30qU0vReF4l0Xq4,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2022 12:11,12/9/2022 12:11,IP Address,2,5,FALSE,12/16/2022 12:11,R_2CBywET9SehKPc2,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2022 12:17,12/9/2022 12:17,IP Address,2,1,FALSE,12/16/2022 12:17,R_vSLxO5Y9UlJmIs9,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2022 1:36,12/9/2022 12:49,IP Address,52,40389,FALSE,12/16/2022 12:49,R_1dpmg4aBWWICwdc,anonymous,EN,PHY105M,57020,,,,,,Neither agree nor disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2022 15:21,12/9/2022 15:21,IP Address,2,2,FALSE,12/16/2022 15:21,R_3OqptBGcZr7wN86,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2022 16:16,12/9/2022 16:16,IP Address,2,1,FALSE,12/16/2022 16:16,R_11ioy0AcQdxk8xZ,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2022 17:24,12/9/2022 17:24,IP Address,2,5,FALSE,12/16/2022 17:24,R_2R7InX2za0xq14o,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2022 19:27,12/9/2022 19:28,IP Address,2,46,FALSE,12/16/2022 19:28,R_eE8vnR5uVce90Od,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2022 19:48,12/9/2022 19:48,IP Address,2,6,FALSE,12/16/2022 19:48,R_xooPB73QgWfxUkx,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2022 20:48,12/9/2022 20:48,IP Address,2,9,FALSE,12/16/2022 20:48,R_3oC2fH5G7Z3rnD6,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2022 20:50,12/9/2022 20:50,IP Address,2,3,FALSE,12/16/2022 20:50,R_XnWrQIKG9OmOyd3,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
